health_region_code,id_space,u_model_A,u_model_B,or_A,or_B
29022,156,-0.104699657131169,-0.204165433053273,0.900594969247588,0.815327477915609
29023,157,0.0019919533694534,-0.0111463726333211,1.00199393862653,0.988915518012617
29024,158,0.36288190041902,0.191424741552294,1.43746608507396,1.21097369371013
29025,159,0.790972025241212,0.46663895737919,2.20553922445691,1.59462557167775
29026,160,0.37640008282081,0.399020195953553,1.4570299498283,1.49036371761988
29027,161,0.711619188406707,0.413159805422021,2.03728734148152,1.5115865663629
29028,162,0.542346630305851,0.366876252860231,1.72003842433563,1.44321931380231
31001,163,-0.605797643071201,-0.407307942788425,0.545639027826448,0.665439241531329
31002,164,-0.303390645781238,-0.186481666773658,0.738310622098757,0.829873776075656
31003,165,-0.597995908281828,-0.35053249275189,0.549912607804409,0.7043129483075
31004,166,-0.160807544984569,-0.0383408628287324,0.851455922302319,0.962384843756146
31006,167,-0.376163039086309,-0.19607063800586,0.686490399150312,0.821954171423897
31007,168,-0.758612469980225,-0.423299834773253,0.468315778609866,0.654882247201518
31008,169,-0.395071636795455,-0.213995803847352,0.673631780698259,0.807351772786853
31009,170,-0.442502262055693,-0.276364294850062,0.642426887761077,0.758536549463603
31010,171,-0.47015846352687,-0.300907064144425,0.624903236065672,0.740146555703862
31011,172,-0.524057420855959,-0.293257598341798,0.592113214983689,0.745829991380569
31012,173,-0.107052010187808,-0.075690663522267,0.898478941716565,0.927102948967882
31013,174,0.793311263994073,0.598893758153647,2.21070454638692,1.82010421084157
31015,175,0.296530980497841,0.300011862453574,1.34518423382896,1.34987482030842
31016,176,0.178973136103558,-0.026800819609318,1.19598861482203,0.973555135305977
31017,177,0.482032781854214,0.273682044375543,1.61936287014934,1.31479668876927
31018,178,1.26194556947667,0.87910785495427,3.53228711641709,2.40874979334812
31019,179,0.078904741009015,0.011323994800651,1.08210123728851,1.01138835393452
31020,180,0.284932499156013,0.252850855313718,1.32967227109165,1.28769121021055
31021,181,0.127633408515855,0.0954143918348735,1.13613642840595,1.10011463920689
31022,182,-0.222818480216037,-0.228508143907124,0.800260099151606,0.795719816909812
31023,183,0.5129716487438,0.401795739395261,1.67024721556254,1.49450603279069
31024,184,-0.0628799927375203,-0.0174227398395801,0.939056160486516,0.982728158467304
31025,185,0.377203612662974,0.242363360955036,1.45820118737305,1.27425712399108
31026,186,0.207787539154374,0.15624974724496,1.23095161274399,1.16911815066896
31027,187,0.450221320283992,0.28412416320137,1.56865932320134,1.3285978834786
31028,188,-0.22923962280033,-0.180440841083651,0.795137977486408,0.834902071137773
31030,189,-0.451143152738348,-0.277422188136782,0.636899661721144,0.757734523044174
31031,190,-0.207681579306374,-0.173661138480097,0.81246570141985,0.840581690192232
31032,191,0.547830791262737,0.332893395761963,1.7294973052122,1.39499857778237
31034,192,0.0718426810626386,0.159215553173852,1.07448629372481,1.17259067508318
31035,193,0.838257003062372,0.634060886740584,2.31233307279655,1.88525084579868
31036,194,0.786392986811341,0.62465045220275,2.19546306276141,1.86759303029435
31037,195,0.833762829623477,0.618318892952889,2.30196436375919,1.85580561012148
31038,196,-0.0947502997808579,0.0790573292635358,0.909600033441402,1.08226636582554
31040,197,-0.277196709900484,0.0378708305836885,0.757905394951237,1.03859706923655
31041,198,0.480766370226893,0.426167931325852,1.61731338819953,1.53137791986578
31042,199,0.294490737115585,0.219402467870501,1.34244252842218,1.24533238211325
31044,200,1.02782885153067,0.903935518131293,2.7949909020763,2.46930199634769
31045,201,0.516544155864997,0.407411845899328,1.67622485685972,1.50292295087309
