health_region_code,year,deaths,outcome_known,cases,H_region,H_year
11001,2008,1,3,142,0.3617021276595745,1.0
11001,2009,2,6,142,0.3617021276595745,1.0
11001,2010,1,1,142,0.3617021276595745,1.0
11001,2011,0,2,142,0.3617021276595745,1.0
11001,2012,0,1,142,0.3617021276595745,1.0
11001,2013,1,25,142,0.3617021276595745,0.23076923076923078
11001,2014,1,37,142,0.3617021276595745,0.24324324324324326
11001,2015,1,14,142,0.3617021276595745,0.07142857142857142
11001,2016,1,15,142,0.3617021276595745,0.4
11001,2017,0,1,142,0.3617021276595745,0.0
11001,2018,0,5,142,0.3617021276595745,0.5
11001,2019,0,4,142,0.3617021276595745,0.0
11001,2020,1,6,142,0.3617021276595745,0.6666666666666666
11001,2021,0,4,142,0.3617021276595745,0.0
11001,2022,0,2,142,0.3617021276595745,1.0
11001,2023,1,7,142,0.3617021276595745,0.5714285714285714
11001,2024,1,4,142,0.3617021276595745,0.5
11001,2025,0,3,142,0.3617021276595745,0.6666666666666666
11002,2007,0,2,65,0.7076923076923077,1.0
11002,2008,0,1,65,0.7076923076923077,1.0
11002,2009,0,1,65,0.7076923076923077,1.0
11002,2010,0,2,65,0.7076923076923077,1.0
11002,2012,0,2,65,0.7076923076923077,0.5
11002,2013,0,5,65,0.7076923076923077,1.0
11002,2014,0,15,65,0.7076923076923077,0.3333333333333333
11002,2015,0,3,65,0.7076923076923077,0.6666666666666666
11002,2017,0,1,65,0.7076923076923077,1.0
11002,2018,0,3,65,0.7076923076923077,1.0
11002,2019,1,7,65,0.7076923076923077,0.8571428571428571
11002,2020,0,3,65,0.7076923076923077,0.6666666666666666
11002,2022,0,2,65,0.7076923076923077,0.5
11002,2023,0,5,65,0.7076923076923077,1.0
11002,2024,0,4,65,0.7076923076923077,0.75
11002,2025,0,9,65,0.7076923076923077,0.6666666666666666
11003,2008,1,4,231,0.39631336405529954,0.75
11003,2009,1,3,231,0.39631336405529954,0.6666666666666666
11003,2010,0,4,231,0.39631336405529954,0.75
11003,2011,2,41,231,0.39631336405529954,0.20930232558139536
11003,2012,0,3,231,0.39631336405529954,0.6666666666666666
11003,2013,0,6,231,0.39631336405529954,0.8
11003,2014,1,53,231,0.39631336405529954,0.38
11003,2015,1,41,231,0.39631336405529954,0.4
11003,2016,0,4,231,0.39631336405529954,0.2
11003,2017,0,5,231,0.39631336405529954,0.5714285714285714
11003,2018,0,12,231,0.39631336405529954,0.6
11003,2019,0,2,231,0.39631336405529954,0.0
11003,2020,0,5,231,0.39631336405529954,0.25
11003,2021,0,3,231,0.39631336405529954,0.6666666666666666
11003,2022,0,6,231,0.39631336405529954,0.42857142857142855
11003,2023,0,3,231,0.39631336405529954,0.0
11003,2024,0,5,231,0.39631336405529954,0.4444444444444444
11003,2025,0,10,231,0.39631336405529954,0.5
11004,2007,0,1,305,0.5435540069686411,1.0
11004,2008,0,8,305,0.5435540069686411,1.0
11004,2009,0,18,305,0.5435540069686411,0.8333333333333334
11004,2010,0,5,305,0.5435540069686411,0.6
11004,2011,0,9,305,0.5435540069686411,0.8888888888888888
11004,2012,1,5,305,0.5435540069686411,0.8333333333333334
11004,2013,2,103,305,0.5435540069686411,0.14893617021276595
11004,2014,2,63,305,0.5435540069686411,0.53125
11004,2015,1,17,305,0.5435540069686411,0.7647058823529411
11004,2016,0,12,305,0.5435540069686411,0.8461538461538461
11004,2017,3,8,305,0.5435540069686411,0.75
11004,2018,3,5,305,0.5435540069686411,1.0
11004,2019,0,7,305,0.5435540069686411,1.0
11004,2020,1,3,305,0.5435540069686411,1.0
11004,2021,0,3,305,0.5435540069686411,0.6666666666666666
11004,2022,0,4,305,0.5435540069686411,1.0
11004,2023,0,8,305,0.5435540069686411,0.7142857142857143
11004,2024,1,9,305,0.5435540069686411,0.875
11004,2025,0,8,305,0.5435540069686411,0.75
11005,2008,0,1,40,0.6842105263157895,0.0
11005,2009,0,1,40,0.6842105263157895,1.0
11005,2010,0,1,40,0.6842105263157895,1.0
11005,2011,0,1,40,0.6842105263157895,1.0
11005,2013,0,1,40,0.6842105263157895,1.0
11005,2014,0,8,40,0.6842105263157895,0.8571428571428571
11005,2015,0,2,40,0.6842105263157895,1.0
11005,2016,0,6,40,0.6842105263157895,0.6
11005,2017,0,1,40,0.6842105263157895,1.0
11005,2018,0,1,40,0.6842105263157895,1.0
11005,2019,0,3,40,0.6842105263157895,0.6666666666666666
11005,2021,0,1,40,0.6842105263157895,1.0
11005,2022,0,3,40,0.6842105263157895,0.3333333333333333
11005,2023,1,3,40,0.6842105263157895,0.6666666666666666
11005,2024,0,3,40,0.6842105263157895,0.25
11005,2025,0,2,40,0.6842105263157895,1.0
11006,2010,0,2,20,0.6111111111111112,0.0
11006,2012,1,1,20,0.6111111111111112,1.0
11006,2013,1,4,20,0.6111111111111112,0.5
11006,2014,0,4,20,0.6111111111111112,0.5
11006,2015,0,1,20,0.6111111111111112,1.0
11006,2019,0,2,20,0.6111111111111112,1.0
11006,2021,0,1,20,0.6111111111111112,1.0
11006,2025,0,2,20,0.6111111111111112,0.5
11007,2012,0,1,5,0.75,1.0
11007,2018,0,1,5,0.75,
11007,2025,1,3,5,0.75,0.6666666666666666
12001,2009,0,1,97,0.5333333333333333,1.0
12001,2010,0,1,97,0.5333333333333333,1.0
12001,2011,0,9,97,0.5333333333333333,0.5
12001,2012,0,6,97,0.5333333333333333,0.5714285714285714
12001,2013,0,8,97,0.5333333333333333,0.6
12001,2014,0,12,97,0.5333333333333333,0.6666666666666666
12001,2015,0,22,97,0.5333333333333333,0.391304347826087
12001,2016,0,3,97,0.5333333333333333,0.6666666666666666
12001,2017,0,5,97,0.5333333333333333,0.25
12001,2018,0,1,97,0.5333333333333333,0.0
12001,2019,0,6,97,0.5333333333333333,0.6666666666666666
12001,2020,0,5,97,0.5333333333333333,0.5
12001,2021,0,3,97,0.5333333333333333,0.6666666666666666
12001,2022,0,2,97,0.5333333333333333,0.6666666666666666
12001,2023,0,5,97,0.5333333333333333,0.8
12001,2024,0,2,97,0.5333333333333333,0.0
12002,2007,0,23,3536,0.3126668644319193,0.43478260869565216
12002,2008,4,38,3536,0.3126668644319193,0.8888888888888888
12002,2009,6,66,3536,0.3126668644319193,0.8333333333333334
12002,2010,4,40,3536,0.3126668644319193,0.7567567567567568
12002,2011,5,103,3536,0.3126668644319193,0.5333333333333333
12002,2012,5,239,3536,0.3126668644319193,0.3723849372384937
12002,2013,1,458,3536,0.3126668644319193,0.258974358974359
12002,2014,6,939,3536,0.3126668644319193,0.25984251968503935
12002,2015,2,817,3536,0.3126668644319193,0.22249690976514216
12002,2016,1,134,3536,0.3126668644319193,0.36220472440944884
12002,2017,2,130,3536,0.3126668644319193,0.43846153846153846
12002,2018,1,114,3536,0.3126668644319193,0.35537190082644626
12002,2019,0,107,3536,0.3126668644319193,0.30275229357798167
12002,2020,0,64,3536,0.3126668644319193,0.21875
12002,2021,0,45,3536,0.3126668644319193,0.3695652173913043
12002,2022,1,35,3536,0.3126668644319193,0.625
12002,2023,1,82,3536,0.3126668644319193,0.189873417721519
12002,2024,1,24,3536,0.3126668644319193,0.391304347826087
12002,2025,1,47,3536,0.3126668644319193,0.391304347826087
12003,2007,0,1,1121,0.21577946768060838,
12003,2008,0,1,1121,0.21577946768060838,1.0
12003,2009,0,2,1121,0.21577946768060838,1.0
12003,2010,1,3,1121,0.21577946768060838,0.6666666666666666
12003,2011,1,21,1121,0.21577946768060838,0.3157894736842105
12003,2012,0,8,1121,0.21577946768060838,0.25
12003,2013,2,52,1121,0.21577946768060838,0.5
12003,2014,1,248,1121,0.21577946768060838,0.07627118644067797
12003,2015,0,99,1121,0.21577946768060838,0.11458333333333333
12003,2016,0,45,1121,0.21577946768060838,0.13953488372093023
12003,2017,0,82,1121,0.21577946768060838,0.1728395061728395
12003,2018,1,35,1121,0.21577946768060838,0.3333333333333333
12003,2019,0,89,1121,0.21577946768060838,0.16666666666666666
12003,2020,0,77,1121,0.21577946768060838,0.2972972972972973
12003,2021,1,76,1121,0.21577946768060838,0.20253164556962025
12003,2022,0,44,1121,0.21577946768060838,0.32608695652173914
12003,2023,1,73,1121,0.21577946768060838,0.35714285714285715
12003,2024,0,77,1121,0.21577946768060838,0.2727272727272727
12003,2025,0,58,1121,0.21577946768060838,0.3469387755102041
13001,2007,4,41,791,0.8284625158831004,0.8333333333333334
13001,2008,5,41,791,0.8284625158831004,0.9024390243902439
13001,2009,8,50,791,0.8284625158831004,0.82
13001,2010,5,31,791,0.8284625158831004,0.9032258064516129
13001,2011,5,61,791,0.8284625158831004,0.819672131147541
13001,2012,5,53,791,0.8284625158831004,0.7090909090909091
13001,2013,7,50,791,0.8284625158831004,0.7962962962962963
13001,2014,4,63,791,0.8284625158831004,0.6865671641791045
13001,2015,5,51,791,0.8284625158831004,0.7692307692307693
13001,2016,4,33,791,0.8284625158831004,0.8181818181818182
13001,2017,7,54,791,0.8284625158831004,0.7719298245614035
13001,2018,5,34,791,0.8284625158831004,0.8378378378378378
13001,2019,5,32,791,0.8284625158831004,0.7878787878787878
13001,2020,2,20,791,0.8284625158831004,0.9523809523809523
13001,2021,2,30,791,0.8284625158831004,0.8666666666666667
13001,2022,4,29,791,0.8284625158831004,1.0
13001,2023,3,23,791,0.8284625158831004,1.0
13001,2024,5,30,791,0.8284625158831004,1.0
13001,2025,7,38,791,0.8284625158831004,0.8974358974358975
13002,2009,0,4,61,0.8793103448275862,1.0
13002,2010,0,1,61,0.8793103448275862,1.0
13002,2011,0,1,61,0.8793103448275862,1.0
13002,2012,1,6,61,0.8793103448275862,1.0
13002,2013,0,3,61,0.8793103448275862,1.0
13002,2014,0,1,61,0.8793103448275862,
13002,2015,0,2,61,0.8793103448275862,1.0
13002,2016,0,4,61,0.8793103448275862,1.0
13002,2017,0,3,61,0.8793103448275862,0.6666666666666666
13002,2018,0,2,61,0.8793103448275862,1.0
13002,2019,1,2,61,0.8793103448275862,0.6666666666666666
13002,2020,0,1,61,0.8793103448275862,1.0
13002,2021,1,2,61,0.8793103448275862,1.0
13002,2022,1,6,61,0.8793103448275862,0.6
13002,2024,0,3,61,0.8793103448275862,1.0
13002,2025,1,10,61,0.8793103448275862,0.7857142857142857
13003,2007,0,1,28,0.6666666666666666,1.0
13003,2010,0,1,28,0.6666666666666666,1.0
13003,2011,0,3,28,0.6666666666666666,1.0
13003,2014,0,9,28,0.6666666666666666,0.1111111111111111
13003,2016,0,2,28,0.6666666666666666,1.0
13003,2018,1,5,28,0.6666666666666666,0.8
13003,2019,0,1,28,0.6666666666666666,1.0
13003,2023,0,1,28,0.6666666666666666,1.0
13003,2024,1,2,28,0.6666666666666666,1.0
13003,2025,0,2,28,0.6666666666666666,1.0
13004,2008,1,3,21,0.9523809523809523,1.0
13004,2009,0,2,21,0.9523809523809523,1.0
13004,2014,0,1,21,0.9523809523809523,1.0
13004,2015,0,4,21,0.9523809523809523,0.75
13004,2016,0,1,21,0.9523809523809523,1.0
13004,2017,0,1,21,0.9523809523809523,1.0
13004,2018,0,2,21,0.9523809523809523,1.0
13004,2019,0,2,21,0.9523809523809523,1.0
13004,2021,0,1,21,0.9523809523809523,1.0
13004,2022,0,1,21,0.9523809523809523,1.0
13004,2023,0,1,21,0.9523809523809523,1.0
13004,2024,1,1,21,0.9523809523809523,1.0
13004,2025,0,1,21,0.9523809523809523,1.0
13005,2007,1,2,60,0.9166666666666666,1.0
13005,2008,0,2,60,0.9166666666666666,1.0
13005,2009,0,1,60,0.9166666666666666,1.0
13005,2010,1,3,60,0.9166666666666666,1.0
13005,2011,1,3,60,0.9166666666666666,1.0
13005,2012,0,4,60,0.9166666666666666,0.5
13005,2013,0,2,60,0.9166666666666666,1.0
13005,2014,0,5,60,0.9166666666666666,1.0
13005,2015,1,6,60,0.9166666666666666,0.8333333333333334
13005,2016,2,8,60,0.9166666666666666,1.0
13005,2017,1,5,60,0.9166666666666666,1.0
13005,2018,0,8,60,0.9166666666666666,0.75
13005,2019,0,4,60,0.9166666666666666,1.0
13005,2021,0,2,60,0.9166666666666666,1.0
13005,2022,0,1,60,0.9166666666666666,1.0
13005,2024,0,1,60,0.9166666666666666,1.0
13005,2025,0,1,60,0.9166666666666666,1.0
13006,2008,1,3,72,0.6176470588235294,1.0
13006,2010,0,1,72,0.6176470588235294,1.0
13006,2011,0,1,72,0.6176470588235294,1.0
13006,2012,0,7,72,0.6176470588235294,1.0
13006,2013,0,9,72,0.6176470588235294,0.2857142857142857
13006,2014,1,14,72,0.6176470588235294,0.6
13006,2015,0,11,72,0.6176470588235294,0.5
13006,2016,0,2,72,0.6176470588235294,0.5
13006,2017,0,3,72,0.6176470588235294,0.6666666666666666
13006,2020,0,4,72,0.6176470588235294,0.25
13006,2021,0,1,72,0.6176470588235294,1.0
13006,2023,0,1,72,0.6176470588235294,1.0
13006,2024,0,1,72,0.6176470588235294,1.0
13006,2025,0,2,72,0.6176470588235294,0.5
13007,2007,0,2,41,0.5526315789473685,1.0
13007,2010,0,1,41,0.5526315789473685,1.0
13007,2018,0,1,41,0.5526315789473685,
13007,2019,0,3,41,0.5526315789473685,0.3333333333333333
13007,2020,0,4,41,0.5526315789473685,0.25
13007,2021,0,2,41,0.5526315789473685,0.3333333333333333
13007,2022,0,1,41,0.5526315789473685,1.0
13007,2023,0,5,41,0.5526315789473685,0.6666666666666666
13007,2024,0,6,41,0.5526315789473685,0.3333333333333333
13007,2025,0,10,41,0.5526315789473685,0.9
13008,2009,1,1,18,0.7777777777777778,1.0
13008,2011,0,1,18,0.7777777777777778,0.0
13008,2012,0,1,18,0.7777777777777778,0.0
13008,2013,1,1,18,0.7777777777777778,1.0
13008,2014,0,1,18,0.7777777777777778,1.0
13008,2015,0,1,18,0.7777777777777778,0.0
13008,2016,0,1,18,0.7777777777777778,1.0
13008,2017,0,2,18,0.7777777777777778,1.0
13008,2018,0,1,18,0.7777777777777778,1.0
13008,2019,0,1,18,0.7777777777777778,1.0
13008,2020,0,1,18,0.7777777777777778,1.0
13008,2022,0,1,18,0.7777777777777778,1.0
13008,2024,0,2,18,0.7777777777777778,0.5
13008,2025,0,1,18,0.7777777777777778,1.0
13009,2008,1,1,27,0.9259259259259259,1.0
13009,2009,2,2,27,0.9259259259259259,1.0
13009,2010,0,2,27,0.9259259259259259,1.0
13009,2011,0,4,27,0.9259259259259259,0.75
13009,2012,0,1,27,0.9259259259259259,1.0
13009,2014,0,1,27,0.9259259259259259,1.0
13009,2018,0,1,27,0.9259259259259259,1.0
13009,2019,1,2,27,0.9259259259259259,0.5
13009,2020,1,3,27,0.9259259259259259,1.0
13009,2021,0,2,27,0.9259259259259259,1.0
13009,2022,0,2,27,0.9259259259259259,1.0
13009,2023,0,1,27,0.9259259259259259,1.0
13009,2024,0,1,27,0.9259259259259259,1.0
13009,2025,0,1,27,0.9259259259259259,1.0
14001,2007,0,1,33,0.65625,1.0
14001,2008,1,1,33,0.65625,1.0
14001,2010,0,1,33,0.65625,1.0
14001,2012,0,1,33,0.65625,
14001,2013,0,1,33,0.65625,1.0
14001,2014,0,1,33,0.65625,0.25
14001,2017,0,2,33,0.65625,1.0
14001,2018,0,2,33,0.65625,0.5
14001,2019,0,1,33,0.65625,0.6666666666666666
14001,2020,0,1,33,0.65625,1.0
14001,2021,0,3,33,0.65625,0.6666666666666666
14001,2022,1,3,33,0.65625,0.5
14001,2023,0,1,33,0.65625,1.0
14001,2025,0,4,33,0.65625,0.75
14002,2008,0,3,16,0.6875,1.0
14002,2010,0,1,16,0.6875,0.0
14002,2013,0,1,16,0.6875,0.5
14002,2021,0,1,16,0.6875,1.0
14002,2022,0,1,16,0.6875,0.5
14002,2025,0,1,16,0.6875,1.0
15001,2007,0,1,20,0.8888888888888888,0.0
15001,2008,0,2,20,0.8888888888888888,1.0
15001,2009,0,1,20,0.8888888888888888,1.0
15001,2011,0,3,20,0.8888888888888888,1.0
15001,2012,0,1,20,0.8888888888888888,1.0
15001,2018,0,1,20,0.8888888888888888,1.0
15001,2019,0,1,20,0.8888888888888888,1.0
15001,2022,0,2,20,0.8888888888888888,1.0
15001,2024,0,3,20,0.8888888888888888,1.0
15001,2025,0,2,20,0.8888888888888888,0.75
15002,2007,0,2,201,0.7777777777777778,1.0
15002,2008,0,10,201,0.7777777777777778,0.9
15002,2009,1,6,201,0.7777777777777778,1.0
15002,2010,3,9,201,0.7777777777777778,1.0
15002,2011,4,19,201,0.7777777777777778,0.7894736842105263
15002,2012,1,13,201,0.7777777777777778,1.0
15002,2013,3,21,201,0.7777777777777778,0.8571428571428571
15002,2014,3,20,201,0.7777777777777778,0.8
15002,2015,3,18,201,0.7777777777777778,0.8888888888888888
15002,2016,0,7,201,0.7777777777777778,0.8333333333333334
15002,2017,0,3,201,0.7777777777777778,1.0
15002,2018,1,7,201,0.7777777777777778,0.875
15002,2019,0,6,201,0.7777777777777778,1.0
15002,2020,1,4,201,0.7777777777777778,0.75
15002,2021,0,1,201,0.7777777777777778,1.0
15002,2022,1,8,201,0.7777777777777778,0.7777777777777778
15002,2023,4,7,201,0.7777777777777778,0.75
15002,2024,0,9,201,0.7777777777777778,0.5454545454545454
15002,2025,0,22,201,0.7777777777777778,0.18181818181818182
15003,2008,1,1,33,0.84375,1.0
15003,2009,0,1,33,0.84375,1.0
15003,2010,0,1,33,0.84375,1.0
15003,2011,0,1,33,0.84375,1.0
15003,2013,0,6,33,0.84375,0.4
15003,2014,0,1,33,0.84375,0.0
15003,2015,0,1,33,0.84375,1.0
15003,2016,0,1,33,0.84375,1.0
15003,2017,0,2,33,0.84375,1.0
15003,2019,1,2,33,0.84375,0.5
15003,2021,0,1,33,0.84375,1.0
15003,2022,0,4,33,0.84375,1.0
15003,2023,0,2,33,0.84375,1.0
15003,2024,0,1,33,0.84375,1.0
15003,2025,1,4,33,0.84375,1.0
15004,2009,0,1,11,0.8181818181818182,1.0
15004,2010,1,2,11,0.8181818181818182,1.0
15004,2013,0,1,11,0.8181818181818182,1.0
15004,2014,0,1,11,0.8181818181818182,1.0
15004,2019,0,1,11,0.8181818181818182,1.0
15004,2023,0,1,11,0.8181818181818182,1.0
15004,2024,1,1,11,0.8181818181818182,1.0
15004,2025,0,1,11,0.8181818181818182,0.0
15006,2007,14,72,1169,0.8593189964157706,0.891566265060241
15006,2008,9,78,1169,0.8593189964157706,0.967741935483871
15006,2009,5,64,1169,0.8593189964157706,0.9384615384615385
15006,2010,8,54,1169,0.8593189964157706,0.8518518518518519
15006,2011,8,62,1169,0.8593189964157706,0.8307692307692308
15006,2012,5,31,1169,0.8593189964157706,0.7941176470588235
15006,2013,9,63,1169,0.8593189964157706,0.8059701492537313
15006,2014,9,61,1169,0.8593189964157706,0.8253968253968254
15006,2015,16,66,1169,0.8593189964157706,0.7714285714285715
15006,2016,6,54,1169,0.8593189964157706,0.7966101694915254
15006,2017,9,65,1169,0.8593189964157706,0.7794117647058824
15006,2018,13,57,1169,0.8593189964157706,0.8840579710144928
15006,2019,10,69,1169,0.8593189964157706,0.8414634146341463
15006,2020,6,28,1169,0.8593189964157706,0.9117647058823529
15006,2021,8,32,1169,0.8593189964157706,0.9428571428571428
15006,2022,4,38,1169,0.8593189964157706,0.8333333333333334
15006,2023,5,30,1169,0.8593189964157706,0.8125
15006,2024,10,44,1169,0.8593189964157706,0.9166666666666666
15006,2025,5,39,1169,0.8593189964157706,0.9056603773584906
15007,2007,0,5,57,0.9272727272727272,1.0
15007,2008,0,1,57,0.9272727272727272,1.0
15007,2009,0,1,57,0.9272727272727272,1.0
15007,2010,0,2,57,0.9272727272727272,1.0
15007,2011,1,1,57,0.9272727272727272,1.0
15007,2012,0,1,57,0.9272727272727272,1.0
15007,2013,0,2,57,0.9272727272727272,1.0
15007,2014,0,2,57,0.9272727272727272,0.6666666666666666
15007,2015,2,4,57,0.9272727272727272,1.0
15007,2016,0,1,57,0.9272727272727272,1.0
15007,2017,1,1,57,0.9272727272727272,1.0
15007,2018,1,3,57,0.9272727272727272,1.0
15007,2019,1,8,57,0.9272727272727272,0.9
15007,2020,0,2,57,0.9272727272727272,0.5
15007,2021,1,2,57,0.9272727272727272,1.0
15007,2022,0,2,57,0.9272727272727272,1.0
15007,2023,0,2,57,0.9272727272727272,1.0
15007,2024,0,2,57,0.9272727272727272,0.6666666666666666
15007,2025,0,2,57,0.9272727272727272,1.0
15008,2007,0,2,278,0.23809523809523808,1.0
15008,2009,2,8,278,0.23809523809523808,1.0
15008,2010,1,4,278,0.23809523809523808,0.75
15008,2011,0,17,278,0.23809523809523808,0.5
15008,2012,0,35,278,0.23809523809523808,0.20689655172413793
15008,2013,1,6,278,0.23809523809523808,0.16666666666666666
15008,2014,0,12,278,0.23809523809523808,0.18181818181818182
15008,2015,2,22,278,0.23809523809523808,0.42105263157894735
15008,2016,0,9,278,0.23809523809523808,0.125
15008,2017,0,16,278,0.23809523809523808,0.21052631578947367
15008,2018,0,22,278,0.23809523809523808,0.037037037037037035
15008,2019,0,11,278,0.23809523809523808,0.18181818181818182
15008,2020,0,7,278,0.23809523809523808,0.0
15008,2021,1,3,278,0.23809523809523808,0.6666666666666666
15008,2022,0,9,278,0.23809523809523808,0.2222222222222222
15008,2023,1,22,278,0.23809523809523808,0.21739130434782608
15008,2024,0,27,278,0.23809523809523808,0.14285714285714285
15008,2025,0,21,278,0.23809523809523808,0.045454545454545456
15009,2007,1,6,101,0.9270833333333334,1.0
15009,2008,3,11,101,0.9270833333333334,0.9090909090909091
15009,2009,2,5,101,0.9270833333333334,1.0
15009,2010,1,2,101,0.9270833333333334,1.0
15009,2011,0,2,101,0.9270833333333334,1.0
15009,2012,0,2,101,0.9270833333333334,1.0
15009,2013,0,2,101,0.9270833333333334,1.0
15009,2014,0,5,101,0.9270833333333334,1.0
15009,2015,1,4,101,0.9270833333333334,1.0
15009,2016,1,6,101,0.9270833333333334,0.7777777777777778
15009,2017,0,4,101,0.9270833333333334,0.8333333333333334
15009,2018,1,12,101,0.9270833333333334,0.9230769230769231
15009,2019,0,1,101,0.9270833333333334,1.0
15009,2020,1,4,101,0.9270833333333334,1.0
15009,2022,3,4,101,0.9270833333333334,1.0
15009,2023,2,6,101,0.9270833333333334,0.8571428571428571
15009,2024,0,2,101,0.9270833333333334,0.5
15009,2025,0,1,101,0.9270833333333334,1.0
15010,2007,1,1,17,0.8823529411764706,1.0
15010,2011,0,1,17,0.8823529411764706,1.0
15010,2012,0,1,17,0.8823529411764706,1.0
15010,2013,0,1,17,0.8823529411764706,1.0
15010,2017,2,3,17,0.8823529411764706,1.0
15010,2019,0,3,17,0.8823529411764706,0.5
15010,2021,0,1,17,0.8823529411764706,1.0
15010,2022,0,2,17,0.8823529411764706,1.0
15010,2024,0,1,17,0.8823529411764706,1.0
15010,2025,0,1,17,0.8823529411764706,1.0
15011,2007,3,5,185,0.7687861271676301,0.8333333333333334
15011,2008,0,2,185,0.7687861271676301,1.0
15011,2009,1,2,185,0.7687861271676301,1.0
15011,2010,2,9,185,0.7687861271676301,0.8181818181818182
15011,2011,1,8,185,0.7687861271676301,0.8888888888888888
15011,2012,1,5,185,0.7687861271676301,0.5714285714285714
15011,2013,0,6,185,0.7687861271676301,0.7142857142857143
15011,2014,0,4,185,0.7687861271676301,1.0
15011,2016,1,5,185,0.7687861271676301,0.6666666666666666
15011,2017,3,10,185,0.7687861271676301,0.8333333333333334
15011,2018,0,4,185,0.7687861271676301,0.7777777777777778
15011,2019,3,6,185,0.7687861271676301,0.8333333333333334
15011,2020,2,4,185,0.7687861271676301,1.0
15011,2021,0,6,185,0.7687861271676301,0.8571428571428571
15011,2022,4,19,185,0.7687861271676301,0.7
15011,2023,2,14,185,0.7687861271676301,0.75
15011,2024,3,18,185,0.7687861271676301,0.6666666666666666
15011,2025,3,18,185,0.7687861271676301,0.5714285714285714
15012,2009,0,3,18,0.7222222222222222,0.3333333333333333
15012,2010,1,1,18,0.7222222222222222,1.0
15012,2013,1,1,18,0.7222222222222222,1.0
15012,2019,0,1,18,0.7222222222222222,1.0
15012,2020,0,1,18,0.7222222222222222,0.0
15012,2022,1,1,18,0.7222222222222222,1.0
15012,2023,0,2,18,0.7222222222222222,0.5
15012,2024,0,2,18,0.7222222222222222,1.0
15012,2025,0,3,18,0.7222222222222222,0.6666666666666666
15013,2007,0,2,74,0.6712328767123288,1.0
15013,2008,0,1,74,0.6712328767123288,1.0
15013,2009,0,1,74,0.6712328767123288,1.0
15013,2011,0,1,74,0.6712328767123288,1.0
15013,2012,0,1,74,0.6712328767123288,0.0
15013,2013,0,1,74,0.6712328767123288,1.0
15013,2014,0,7,74,0.6712328767123288,0.6363636363636364
15013,2015,0,2,74,0.6712328767123288,1.0
15013,2016,0,7,74,0.6712328767123288,0.5
15013,2017,0,3,74,0.6712328767123288,0.6
15013,2018,0,3,74,0.6712328767123288,0.4
15013,2019,0,4,74,0.6712328767123288,0.4
15013,2020,0,1,74,0.6712328767123288,1.0
15013,2022,1,6,74,0.6712328767123288,1.0
15013,2023,0,1,74,0.6712328767123288,1.0
15013,2024,0,3,74,0.6712328767123288,0.75
15013,2025,1,8,74,0.6712328767123288,0.6666666666666666
15014,2007,0,1,105,0.776595744680851,1.0
15014,2009,0,3,105,0.776595744680851,0.6666666666666666
15014,2010,0,7,105,0.776595744680851,0.2857142857142857
15014,2011,0,4,105,0.776595744680851,1.0
15014,2012,1,2,105,0.776595744680851,0.0
15014,2013,1,3,105,0.776595744680851,1.0
15014,2014,2,10,105,0.776595744680851,0.9
15014,2015,2,6,105,0.776595744680851,0.6666666666666666
15014,2016,3,12,105,0.776595744680851,0.9333333333333333
15014,2017,1,4,105,0.776595744680851,0.6
15014,2018,2,6,105,0.776595744680851,0.8
15014,2019,2,9,105,0.776595744680851,0.8181818181818182
15014,2020,4,9,105,0.776595744680851,0.75
15014,2021,0,4,105,0.776595744680851,1.0
15014,2022,0,2,105,0.776595744680851,0.0
15014,2023,0,2,105,0.776595744680851,1.0
15014,2024,0,4,105,0.776595744680851,0.8
15014,2025,0,8,105,0.776595744680851,0.8888888888888888
16001,2007,0,40,764,0.5843293492695883,0.3191489361702128
16001,2008,0,67,764,0.5843293492695883,0.3055555555555556
16001,2009,1,67,764,0.5843293492695883,0.4411764705882353
16001,2010,0,38,764,0.5843293492695883,0.5609756097560976
16001,2011,3,68,764,0.5843293492695883,0.5441176470588235
16001,2012,0,52,764,0.5843293492695883,0.6226415094339622
16001,2013,0,29,764,0.5843293492695883,0.5161290322580645
16001,2014,4,47,764,0.5843293492695883,0.64
16001,2015,0,28,764,0.5843293492695883,0.8108108108108109
16001,2016,3,42,764,0.5843293492695883,0.7547169811320755
16001,2017,1,24,764,0.5843293492695883,0.53125
16001,2018,6,45,764,0.5843293492695883,0.717391304347826
16001,2019,5,37,764,0.5843293492695883,0.7857142857142857
16001,2020,1,11,764,0.5843293492695883,0.6923076923076923
16001,2021,1,26,764,0.5843293492695883,0.5357142857142857
16001,2022,2,14,764,0.5843293492695883,0.6
16001,2023,0,8,764,0.5843293492695883,0.9166666666666666
16001,2024,0,24,764,0.5843293492695883,0.64
16001,2025,1,17,764,0.5843293492695883,0.95
16002,2008,0,1,32,0.7,1.0
16002,2009,0,3,32,0.7,1.0
16002,2011,0,2,32,0.7,1.0
16002,2012,0,2,32,0.7,0.3333333333333333
16002,2014,0,1,32,0.7,0.0
16002,2017,0,1,32,0.7,0.0
16002,2018,0,1,32,0.7,1.0
16002,2019,0,1,32,0.7,1.0
16002,2022,2,6,32,0.7,0.8571428571428571
16002,2023,0,1,32,0.7,0.5
16002,2024,0,1,32,0.7,0.5
16002,2025,0,4,32,0.7,0.5
16003,2007,0,11,313,0.6644951140065146,0.5454545454545454
16003,2008,1,16,313,0.6644951140065146,0.7058823529411765
